,ts_code,name,industry
4023,603258.SH,电魂网络,互联网
4024,603259.SH,药明康德,化学制药
4025,603260.SH,合盛硅业,化工原料
4026,603261.SH,立航科技,航空
4027,603266.SH,天龙股份,汽车配件
4028,603267.SH,鸿远电子,元器件
4029,603268.SH,松发股份,家居用品
4030,603269.SH,海鸥股份,机械基件
4031,603270.SH,金帝股份,机械基件
4032,603272.SH,联翔股份,家居用品
4033,603275.SH,众辰科技,电器仪表
4034,603277.SH,银都股份,专用机械
4035,603278.SH,大业股份,钢加工
4036,603279.SH,景津装备,环境保护
4037,603280.SH,南方路机,专用机械
4038,603281.SH,江瀚新材,化工原料
4039,603282.SH,亚光股份,专用机械
4040,603283.SH,赛腾股份,专用机械
4041,603286.SH,日盈电子,汽车配件
4042,603288.SH,海天味业,食品
4043,603289.SH,泰瑞机器,专用机械
4044,603290.SH,斯达半导,半导体
4045,603291.SH,联合水务,水务
4046,603296.SH,华勤技术,元器件
4047,603297.SH,永新光学,元器件
4048,603298.SH,杭叉集团,专用机械
4049,603299.SH,苏盐井神,食品
4050,603300.SH,华铁应急,多元金融
4051,603301.SH,振德医疗,医疗保健
4052,603303.SH,得邦照明,家用电器
4053,603305.SH,旭升集团,汽车配件
4054,603306.SH,华懋科技,汽车配件
4055,603307.SH,扬州金泉,文教休闲
4056,603308.SH,应流股份,机械基件
4057,603309.SH,维力医疗,医疗保健
4058,603311.SH,金海高科,家用电器
4059,603313.SH,梦百合,家居用品
4060,603315.SH,福鞍股份,机械基件
4061,603316.SH,诚邦股份,建筑工程
4062,603317.SH,天味食品,食品
4063,603318.SH,水发燃气,供气供热
4064,603319.SH,湘油泵,汽车配件
4065,603320.SH,迪贝电气,电气设备
4066,603321.SH,梅轮电梯,运输设备
4067,603322.SH,超讯通信,通信设备
4068,603323.SH,苏农银行,银行
4069,603324.SH,盛剑环境,环境保护
4070,603326.SH,我乐家居,家居用品
4071,603327.SH,福蓉科技,元器件
4072,603328.SH,依顿电子,元器件
4073,603329.SH,上海雅仕,仓储物流
4074,603330.SH,天洋新材,塑料
4075,603331.SH,百达精工,专用机械
4076,603332.SH,苏州龙杰,化纤
4077,603333.SH,尚纬股份,电气设备
4078,603335.SH,迪生力,汽车配件
4079,603336.SH,宏辉果蔬,农业综合
4080,603337.SH,杰克股份,纺织机械
4081,603338.SH,浙江鼎力,专用机械
4082,603339.SH,四方科技,专用机械
4083,603345.SH,安井食品,食品
4084,603348.SH,文灿股份,汽车配件
4085,603351.SH,威尔药业,化学制药
4086,603353.SH,和顺石油,石油贸易
4087,603355.SH,莱克电气,家用电器
4088,603356.SH,华菱精工,运输设备
4089,603357.SH,设计总院,建筑工程
4090,603358.SH,华达科技,汽车配件
4091,603359.SH,东珠生态,环境保护
4092,603360.SH,百傲化学,农药化肥
4093,603363.SH,傲农生物,饲料
4094,603365.SH,水星家纺,纺织
4095,603366.SH,日出东方,家用电器
4096,603367.SH,辰欣药业,化学制药
4097,603368.SH,柳药集团,医药商业
4098,603369.SH,今世缘,白酒
4099,603377.SH,东方时尚,汽车服务
4100,603378.SH,亚士创能,染料涂料
4101,603379.SH,三美股份,化工原料
4102,603380.SH,易德龙,元器件
4103,603383.SH,顶点软件,软件服务
4104,603385.SH,惠达卫浴,家居用品
4105,603386.SH,骏亚科技,元器件
4106,603387.SH,基蛋生物,医疗保健
4107,603388.SH,元成股份,建筑工程
4108,603389.SH,亚振家居,家居用品
4109,603390.SH,通达电气,汽车配件
4110,603392.SH,万泰生物,生物制药
4111,603393.SH,新天然气,供气供热
4112,603396.SH,金辰股份,专用机械
4113,603398.SH,沐邦高科,电气设备
4114,603399.SH,吉翔股份,小金属
4115,603408.SH,建霖家居,家居用品
4116,603416.SH,信捷电气,电器仪表
4117,603421.SH,鼎信通讯,通信设备
4118,603429.SH,集友股份,广告包装
4119,603439.SH,贵州三力,中成药
4120,603444.SH,吉比特,互联网
4121,603456.SH,九洲药业,医疗保健
4122,603458.SH,勘设股份,建筑工程
4123,603466.SH,风语筑,文教休闲
4124,603477.SH,巨星农牧,农业综合
4125,603486.SH,科沃斯,家用电器
4126,603488.SH,展鹏科技,运输设备
4127,603489.SH,八方股份,电气设备
4128,603496.SH,恒为科技,IT设备
4129,603499.SH,翔港科技,广告包装
4130,603500.SH,祥和实业,运输设备
4131,603501.SH,韦尔股份,半导体
4132,603505.SH,金石资源,化工原料
4133,603506.SH,南都物业,房产服务
4134,603507.SH,振江股份,电气设备
4135,603508.SH,思维列控,软件服务
4136,603511.SH,爱慕股份,服饰
4137,603515.SH,欧普照明,家用电器
4138,603516.SH,淳中科技,IT设备
4139,603517.SH,绝味食品,食品
4140,603518.SH,锦泓集团,服饰
4141,603519.SH,立霸股份,家用电器
4142,603520.SH,司太立,化学制药
4143,603527.SH,众源新材,铜
4144,603528.SH,多伦科技,软件服务
4145,603529.SH,爱玛科技,摩托车
4146,603530.SH,神马电力,电气设备
4147,603533.SH,掌阅科技,互联网
4148,603535.SH,嘉诚国际,仓储物流
4149,603536.SH,惠发食品,食品
4150,603538.SH,美诺华,化学制药
4151,603551.SH,奥普家居,家居用品
4152,603555.SH,ST贵人,服饰
4153,603556.SH,海兴电力,电器仪表
4154,603557.SH,ST起步,服饰
4155,603558.SH,健盛集团,纺织
4156,603559.SH,ST通脉,通信设备
4157,603565.SH,中谷物流,仓储物流
4158,603566.SH,普莱柯,农业综合
4159,603567.SH,珍宝岛,中成药
4160,603568.SH,伟明环保,环境保护
4161,603569.SH,长久物流,仓储物流
4162,603577.SH,汇金通,电气设备
4163,603578.SH,三星新材,玻璃
4164,603579.SH,荣泰健康,家用电器
4165,603580.SH,艾艾精工,塑料
4166,603583.SH,捷昌驱动,电气设备
4167,603585.SH,苏利股份,农药化肥
4168,603586.SH,金麒麟,汽车配件
4169,603587.SH,地素时尚,服饰
4170,603588.SH,高能环境,环境保护
4171,603589.SH,口子窖,白酒
4172,603590.SH,康辰药业,生物制药
4173,603595.SH,东尼电子,元器件
4174,603596.SH,伯特利,汽车配件
4175,603598.SH,引力传媒,互联网
4176,603599.SH,广信股份,农药化肥
4177,603600.SH,永艺股份,家居用品
4178,603601.SH,再升科技,玻璃
4179,603602.SH,纵横通信,通信设备
4180,603603.SH,*ST博天,环境保护
4181,603605.SH,珀莱雅,日用化工
4182,603606.SH,东方电缆,电气设备
4183,603607.SH,京华激光,造纸
4184,603608.SH,天创时尚,服饰
4185,603609.SH,禾丰股份,饲料
4186,603610.SH,麒盛科技,家居用品
4187,603611.SH,诺力股份,运输设备
4188,603612.SH,索通发展,矿物制品
4189,603613.SH,国联股份,互联网
4190,603615.SH,茶花股份,家居用品
4191,603616.SH,韩建河山,水泥
4192,603617.SH,君禾股份,机械基件
4193,603618.SH,杭电股份,电气设备
4194,603619.SH,中曼石油,石油开采
4195,603626.SH,科森科技,元器件
4196,603628.SH,清源股份,电气设备
4197,603629.SH,利通电子,元器件
4198,603630.SH,拉芳家化,日用化工
4199,603633.SH,徕木股份,汽车配件
4200,603636.SH,南威软件,软件服务
4201,603637.SH,镇海股份,建筑工程
4202,603638.SH,艾迪精密,专用机械
4203,603639.SH,海利尔,农药化肥
4204,603648.SH,畅联股份,仓储物流
4205,603650.SH,彤程新材,化工原料
4206,603655.SH,朗博科技,汽车配件
4207,603656.SH,泰禾智能,专用机械
4208,603657.SH,春光科技,家用电器
4209,603658.SH,安图生物,医疗保健
4210,603659.SH,璞泰来,化工原料
4211,603660.SH,苏州科达,IT设备
4212,603661.SH,恒林股份,家居用品
4213,603662.SH,柯力传感,电器仪表
4214,603663.SH,三祥新材,小金属
4215,603665.SH,康隆达,服饰
4216,603666.SH,亿嘉和,专用机械
4217,603667.SH,五洲新春,机械基件
4218,603668.SH,天马科技,饲料
4219,603669.SH,灵康药业,化学制药
4220,603676.SH,卫信康,化学制药
4221,603677.SH,奇精机械,家用电器
4222,603678.SH,火炬电子,元器件
4223,603679.SH,华体科技,电气设备
4224,603680.SH,今创集团,运输设备
4225,603681.SH,永冠新材,化工原料
4226,603682.SH,锦和商管,房产服务
4227,603683.SH,晶华新材,化工原料
4228,603685.SH,晨丰科技,电气设备
4229,603686.SH,福龙马,环境保护
4230,603687.SH,大胜达,广告包装
4231,603688.SH,石英股份,矿物制品
4232,603689.SH,皖天然气,供气供热
4233,603690.SH,至纯科技,半导体
4234,603693.SH,江苏新能,新型电力
4235,603696.SH,安记食品,食品
4236,603697.SH,有友食品,食品
4237,603698.SH,航天工程,专用机械
4238,603699.SH,纽威股份,机械基件
4239,603700.SH,宁水集团,电器仪表
4240,603701.SH,德宏股份,汽车配件
4241,603703.SH,盛洋科技,通信设备
4242,603706.SH,东方环宇,供气供热
4243,603707.SH,健友股份,生物制药
4244,603708.SH,家家悦,超市连锁
4245,603709.SH,中源家居,家居用品
4246,603711.SH,香飘飘,软饮料
4247,603712.SH,七一二,通信设备
4248,603713.SH,密尔克卫,仓储物流
4249,603716.SH,塞力医疗,医药商业
4250,603717.SH,天域生态,农业综合
4251,603718.SH,海利生物,农业综合
4252,603719.SH,良品铺子,食品
4253,603721.SH,中广天择,影视音像
4254,603722.SH,阿科力,化工原料
4255,603725.SH,天安新材,塑料
4256,603726.SH,朗迪集团,家用电器
4257,603727.SH,博迈科,石油开采
4258,603728.SH,鸣志电器,电气设备
4259,603729.SH,龙韵股份,广告包装
4260,603730.SH,岱美股份,汽车配件
4261,603733.SH,仙鹤股份,造纸
4262,603737.SH,三棵树,染料涂料
4263,603738.SH,泰晶科技,元器件
4264,603739.SH,蔚蓝生物,农业综合
4265,603755.SH,日辰股份,食品
4266,603757.SH,大元泵业,机械基件
4267,603758.SH,秦安股份,汽车配件
4268,603759.SH,海天股份,水务
4269,603766.SH,隆鑫通用,摩托车
4270,603767.SH,中马传动,汽车配件
4271,603768.SH,常青股份,汽车配件
4272,603773.SH,沃格光电,元器件
4273,603776.SH,永安行,公共交通
4274,603777.SH,来伊份,食品
4275,603778.SH,乾景园林,建筑工程
4276,603779.SH,威龙股份,红黄酒
4277,603786.SH,科博达,汽车配件
4278,603787.SH,新日股份,摩托车
4279,603788.SH,宁波高发,汽车配件
4280,603789.SH,星光农机,农用机械
4281,603790.SH,雅运股份,染料涂料
4282,603797.SH,联泰环保,环境保护
4283,603798.SH,康普顿,石油加工
4284,603799.SH,华友钴业,小金属
4285,603800.SH,道森股份,专用机械
4286,603801.SH,志邦家居,家居用品
4287,603803.SH,瑞斯康达,通信设备
4288,603806.SH,福斯特,塑料
4289,603808.SH,歌力思,服饰
4290,603809.SH,豪能股份,汽车配件
4291,603810.SH,丰山集团,农药化肥
4292,603811.SH,诚意药业,化学制药
4293,603813.SH,原尚股份,仓储物流
4294,603815.SH,交建股份,建筑工程
4295,603816.SH,顾家家居,家居用品
4296,603817.SH,海峡环保,环境保护
4297,603818.SH,曲美家居,家居用品
4298,603819.SH,神力股份,电气设备
4299,603822.SH,嘉澳环保,化工原料
4300,603823.SH,百合花,染料涂料
4301,603825.SH,华扬联众,互联网
4302,603826.SH,坤彩科技,染料涂料
4303,603828.SH,柯利达,装修装饰
4304,603829.SH,洛凯股份,电气设备
4305,603833.SH,欧派家居,家居用品
4306,603836.SH,海程邦达,仓储物流
4307,603838.SH,四通股份,家居用品
4308,603839.SH,安正时尚,服饰
4309,603843.SH,正平股份,建筑工程
4310,603848.SH,好太太,家居用品
4311,603855.SH,华荣股份,专用机械
4312,603856.SH,东宏股份,塑料
4313,603858.SH,步长制药,中成药
4314,603859.SH,能科科技,软件服务
4315,603860.SH,中公高科,建筑工程
4316,603861.SH,白云电器,电气设备
4317,603863.SH,松炀资源,造纸
4318,603866.SH,桃李面包,食品
4319,603867.SH,新化股份,化工原料
4320,603868.SH,飞科电器,家用电器
4321,603869.SH,新智认知,软件服务
4322,603871.SH,嘉友国际,仓储物流
4323,603876.SH,鼎胜新材,铝
4324,603877.SH,太平鸟,服饰
4325,603878.SH,武进不锈,钢加工
4326,603879.SH,永悦科技,化工原料
4327,603880.SH,ST南卫,医疗保健
4328,603881.SH,数据港,软件服务
4329,603882.SH,金域医学,医疗保健
4330,603883.SH,老百姓,医药商业
4331,603885.SH,吉祥航空,空运
4332,603886.SH,元祖股份,食品
4333,603887.SH,城地香江,软件服务
4334,603888.SH,新华网,互联网
4335,603889.SH,新澳股份,纺织
4336,603890.SH,春秋电子,元器件
4337,603893.SH,瑞芯微,半导体
4338,603895.SH,天永智能,专用机械
4339,603896.SH,寿仙谷,中成药
4340,603897.SH,长城科技,电气设备
4341,603898.SH,好莱客,家居用品
4342,603899.SH,晨光股份,文教休闲
4343,603900.SH,莱绅通灵,服饰
4344,603901.SH,永创智能,专用机械
4345,603903.SH,中持股份,环境保护
4346,603906.SH,龙蟠科技,电气设备
4347,603908.SH,牧高笛,纺织
4348,603909.SH,建发合诚,建筑工程
4349,603912.SH,佳力图,专用机械
4350,603915.SH,国茂股份,机械基件
4351,603916.SH,苏博特,化工原料
4352,603917.SH,合力科技,汽车配件
4353,603918.SH,金桥信息,软件服务
4354,603919.SH,金徽酒,白酒
4355,603920.SH,世运电路,元器件
4356,603922.SH,金鸿顺,汽车配件
4357,603926.SH,铁流股份,汽车配件
4358,603927.SH,中科软,软件服务
4359,603928.SH,兴业股份,化工原料
4360,603929.SH,亚翔集成,装修装饰
4361,603931.SH,格林达,化工原料
4362,603933.SH,睿能科技,元器件
4363,603936.SH,博敏电子,元器件
4364,603937.SH,丽岛新材,铝
4365,603938.SH,三孚股份,化工原料
4366,603939.SH,益丰药房,医药商业
4367,603948.SH,建业股份,化工原料
4368,603949.SH,雪龙集团,汽车配件
4369,603950.SH,长源东谷,汽车配件
4370,603955.SH,大千生态,环境保护
4371,603956.SH,威派格,专用机械
4372,603958.SH,哈森股份,服饰
4373,603959.SH,百利科技,建筑工程
4374,603960.SH,克来机电,汽车配件
4375,603963.SH,大理药业,中成药
4376,603966.SH,法兰泰克,工程机械
4377,603967.SH,中创物流,仓储物流
4378,603968.SH,醋化股份,化工原料
4379,603969.SH,银龙股份,其他建材
4380,603970.SH,中农立华,农药化肥
4381,603976.SH,正川股份,医疗保健
4382,603977.SH,国泰集团,化工原料
4383,603978.SH,深圳新星,小金属
4384,603979.SH,金诚信,建筑工程
4385,603980.SH,吉华集团,染料涂料
4386,603982.SH,泉峰汽车,汽车配件
4387,603983.SH,丸美股份,日用化工
4388,603985.SH,恒润股份,机械基件
4389,603986.SH,兆易创新,半导体
4390,603987.SH,康德莱,医疗保健
4391,603988.SH,中电电机,电气设备
4392,603989.SH,艾华集团,元器件
4393,603990.SH,麦迪科技,软件服务
4394,603991.SH,至正股份,塑料
4395,603992.SH,松霖科技,家居用品
4396,603993.SH,洛阳钼业,小金属
4397,603995.SH,甬金股份,特种钢
4398,603997.SH,继峰股份,汽车配件
4399,603998.SH,方盛制药,中成药
4400,603999.SH,读者传媒,出版业
4401,605001.SH,威奥股份,运输设备
4402,605003.SH,众望布艺,纺织
4403,605005.SH,合兴股份,汽车配件
4404,605006.SH,山东玻纤,玻璃
4405,605007.SH,五洲特纸,造纸
4406,605008.SH,长鸿高科,橡胶
4407,605009.SH,豪悦护理,造纸
4408,605011.SH,杭州热电,供气供热
4409,605016.SH,百龙创园,食品
4410,605018.SH,长华集团,汽车配件
4411,605020.SH,永和股份,化工原料
4412,605028.SH,世茂能源,供气供热
4413,605033.SH,美邦股份,农药化肥
4414,605050.SH,福然德,仓储物流
4415,605055.SH,迎丰股份,纺织
4416,605056.SH,咸亨国际,电器仪表
4417,605058.SH,澳弘电子,元器件
4418,605060.SH,联德股份,机械基件
4419,605066.SH,天正电气,电气设备
4420,605068.SH,明新旭腾,汽车配件
4421,605069.SH,正和生态,环境保护
4422,605077.SH,华康股份,食品
4423,605080.SH,浙江自然,纺织
4424,605081.SH,太和水,环境保护
4425,605086.SH,龙高股份,矿物制品
4426,605088.SH,冠盛股份,汽车配件
4427,605089.SH,味知香,食品
4428,605090.SH,九丰能源,供气供热
4429,605098.SH,行动教育,文教休闲
4430,605099.SH,共创草坪,文教休闲
4431,605100.SH,华丰股份,机械基件
4432,605108.SH,同庆楼,酒店餐饮
4433,605111.SH,新洁能,半导体
4434,605116.SH,奥锐特,化学制药
4435,605117.SH,德业股份,电气设备
4436,605118.SH,力鼎光电,元器件
4437,605122.SH,四方新材,水泥
4438,605123.SH,派克新材,航空
4439,605128.SH,上海沿浦,汽车配件
4440,605133.SH,嵘泰股份,汽车配件
4441,605136.SH,丽人丽妆,其他商业
4442,605138.SH,盛泰集团,服饰
4443,605151.SH,西上海,汽车配件
4444,605155.SH,西大门,家居用品
4445,605158.SH,华达新材,钢加工
4446,605162.SH,新中港,供气供热
4447,605166.SH,聚合顺,化纤
4448,605167.SH,利柏特,建筑工程
4449,605168.SH,三人行,互联网
4450,605169.SH,洪通燃气,供气供热
4451,605177.SH,东亚药业,化学制药
4452,605178.SH,时空科技,装修装饰
4453,605179.SH,一鸣食品,乳制品
4454,605180.SH,华生科技,纺织
4455,605183.SH,确成股份,化工原料
4456,605186.SH,健麾信息,专用机械
4457,605188.SH,国光连锁,超市连锁
4458,605189.SH,富春染织,纺织
4459,605196.SH,华通线缆,电气设备
4460,605198.SH,安德利,软饮料
4461,605199.SH,葫芦娃,中成药
4462,605208.SH,永茂泰,铝
4463,605218.SH,伟时电子,元器件
4464,605222.SH,起帆电缆,电气设备
4465,605228.SH,神通科技,汽车配件
4466,605255.SH,天普股份,汽车配件
4467,605258.SH,协和电子,元器件
4468,605259.SH,绿田机械,农用机械
4469,605266.SH,健之佳,医药商业
4470,605268.SH,王力安防,家居用品
4471,605277.SH,新亚电子,元器件
4472,605286.SH,同力日升,运输设备
4473,605287.SH,德才股份,装修装饰
4474,605288.SH,凯迪股份,电气设备
4475,605289.SH,罗曼股份,建筑工程
4476,605296.SH,神农集团,农业综合
4477,605298.SH,必得科技,运输设备
4478,605299.SH,舒华体育,文教休闲
4479,605300.SH,佳禾食品,乳制品
4480,605303.SH,园林股份,建筑工程
4481,605305.SH,中际联合,专用机械
4482,605318.SH,法狮龙,其他建材
4483,605319.SH,无锡振华,汽车配件
4484,605333.SH,沪光股份,汽车配件
4485,605336.SH,帅丰电器,家用电器
4486,605337.SH,李子园,乳制品
4487,605338.SH,巴比食品,食品
4488,605339.SH,南侨食品,食品
4489,605358.SH,立昂微,半导体
4490,605365.SH,立达信,家用电器
4491,605366.SH,宏柏新材,化工原料
4492,605368.SH,蓝天燃气,供气供热
4493,605369.SH,拱东医疗,医疗保健
4494,605376.SH,博迁新材,小金属
4495,605377.SH,华旺科技,造纸
4496,605378.SH,野马电池,电气设备
4497,605388.SH,均瑶健康,乳制品
4498,605389.SH,长龄液压,机械基件
4499,605398.SH,新炬网络,软件服务
4500,605399.SH,晨光新材,化工原料
4501,605488.SH,福莱新材,塑料
4502,605499.SH,东鹏饮料,软饮料
4503,605500.SH,森林包装,造纸
4504,605507.SH,国邦医药,化学制药
4505,605555.SH,德昌股份,家用电器
4506,605566.SH,福莱蒽特,染料涂料
4507,605567.SH,春雪食品,食品
4508,605577.SH,龙版传媒,出版业
4509,605580.SH,恒盛能源,供气供热
4510,605588.SH,冠石科技,元器件
4511,605589.SH,圣泉集团,化工原料
4512,605598.SH,上海港湾,建筑工程
4513,605599.SH,菜百股份,服饰
4514,688001.SH,华兴源创,专用机械
4515,688002.SH,睿创微纳,通信设备
4516,688003.SH,天准科技,专用机械
4517,688004.SH,博汇科技,软件服务
4518,688005.SH,容百科技,电气设备
4519,688006.SH,杭可科技,电气设备
4520,688007.SH,光峰科技,元器件
4521,688008.SH,澜起科技,半导体
4522,688009.SH,中国通号,运输设备
4523,688010.SH,福光股份,元器件
4524,688011.SH,新光光电,元器件
4525,688012.SH,中微公司,半导体
4526,688013.SH,天臣医疗,医疗保健
4527,688015.SH,交控科技,运输设备
4528,688016.SH,心脉医疗,医疗保健
4529,688017.SH,绿的谐波,机械基件
4530,688018.SH,乐鑫科技,半导体
4531,688019.SH,安集科技,半导体
4532,688020.SH,方邦股份,元器件
4533,688021.SH,奥福环保,环境保护
4534,688022.SH,瀚川智能,专用机械
4535,688023.SH,安恒信息,软件服务
4536,688025.SH,杰普特,专用机械
4537,688026.SH,洁特生物,医疗保健
4538,688027.SH,国盾量子,通信设备
4539,688028.SH,沃尔德,机械基件
4540,688029.SH,南微医学,医疗保健
4541,688030.SH,山石网科,软件服务
4542,688031.SH,星环科技-U,软件服务
4543,688032.SH,禾迈股份,电气设备
4544,688033.SH,天宜上佳,电气设备
4545,688035.SH,德邦科技,半导体
4546,688036.SH,传音控股,通信设备
4547,688037.SH,芯源微,半导体
4548,688038.SH,中科通达,软件服务
4549,688039.SH,当虹科技,软件服务
4550,688041.SH,海光信息,半导体
4551,688045.SH,必易微,半导体
4552,688046.SH,药康生物,生物制药
4553,688047.SH,龙芯中科,半导体
4554,688048.SH,长光华芯,半导体
4555,688049.SH,炬芯科技,半导体
4556,688050.SH,爱博医疗,医疗保健
4557,688051.SH,佳华科技,软件服务
4558,688052.SH,纳芯微,半导体
4559,688053.SH,思科瑞,元器件
4560,688055.SH,龙腾光电,元器件
4561,688056.SH,莱伯泰科,电器仪表
4562,688057.SH,金达莱,环境保护
4563,688058.SH,宝兰德,软件服务
4564,688059.SH,华锐精密,机械基件
4565,688060.SH,云涌科技,软件服务
4566,688061.SH,灿瑞科技,半导体
4567,688062.SH,迈威生物-U,生物制药
4568,688063.SH,派能科技,电气设备
4569,688065.SH,凯赛生物,化工原料
4570,688066.SH,航天宏图,软件服务
4571,688067.SH,爱威科技,医疗保健
4572,688068.SH,热景生物,医疗保健
4573,688069.SH,德林海,环境保护
4574,688070.SH,纵横股份,航空
4575,688071.SH,华依科技,专用机械
4576,688072.SH,拓荆科技,半导体
4577,688073.SH,毕得医药,化学制药
4578,688075.SH,安旭生物,医疗保健
4579,688076.SH,诺泰生物,生物制药
4580,688077.SH,大地熊,矿物制品
4581,688078.SH,龙软科技,软件服务
4582,688079.SH,美迪凯,元器件
4583,688080.SH,映翰通,通信设备
4584,688081.SH,兴图新科,软件服务
4585,688082.SH,盛美上海,半导体
4586,688083.SH,中望软件,软件服务
4587,688084.SH,晶品特装,专用机械
4588,688085.SH,三友医疗,医疗保健
4589,688087.SH,英科再生,环境保护
4590,688088.SH,虹软科技,软件服务
4591,688089.SH,嘉必优,食品
4592,688090.SH,瑞松科技,专用机械
4593,688091.SH,上海谊众,化学制药
4594,688092.SH,爱科科技,专用机械
4595,688093.SH,世华科技,化工原料
4596,688095.SH,福昕软件,软件服务
4597,688096.SH,京源环保,环境保护
4598,688097.SH,博众精工,专用机械
4599,688098.SH,申联生物,农业综合
4600,688099.SH,晶晨股份,半导体
4601,688100.SH,威胜信息,通信设备
4602,688101.SH,三达膜,环境保护
4603,688102.SH,斯瑞新材,铜
4604,688103.SH,国力股份,电气设备
4605,688105.SH,诺唯赞,生物制药
4606,688106.SH,金宏气体,化工原料
4607,688107.SH,安路科技,半导体
4608,688108.SH,赛诺医疗,医疗保健
4609,688109.SH,品茗科技,软件服务
4610,688110.SH,东芯股份,半导体
4611,688111.SH,金山办公,软件服务
4612,688112.SH,鼎阳科技,电器仪表
4613,688113.SH,联测科技,专用机械
4614,688114.SH,华大智造,医疗保健
4615,688115.SH,思林杰,电器仪表
4616,688116.SH,天奈科技,化工原料
4617,688117.SH,圣诺生物,生物制药
4618,688118.SH,普元信息,软件服务
4619,688119.SH,中钢洛耐,其他建材
4620,688120.SH,华海清科,半导体
4621,688121.SH,卓然股份,专用机械
4622,688122.SH,西部超导,小金属
4623,688123.SH,聚辰股份,半导体
4624,688125.SH,安达智能,专用机械
4625,688126.SH,沪硅产业,半导体
4626,688127.SH,蓝特光学,元器件
4627,688128.SH,中国电研,专用机械
4628,688129.SH,东来技术,染料涂料
4629,688130.SH,晶华微,半导体
4630,688131.SH,皓元医药,化学制药
4631,688132.SH,邦彦技术,通信设备
4632,688133.SH,泰坦科技,化工原料
4633,688135.SH,利扬芯片,半导体
4634,688136.SH,科兴制药,生物制药
4635,688137.SH,近岸蛋白,生物制药
4636,688138.SH,清溢光电,半导体
4637,688139.SH,海尔生物,医疗保健
4638,688141.SH,杰华特,半导体
4639,688143.SH,长盈通,通信设备
4640,688146.SH,中船特气,半导体
4641,688147.SH,微导纳米,专用机械
4642,688148.SH,芳源股份,电气设备
4643,688150.SH,莱特光电,元器件
4644,688151.SH,华强科技,专用机械
4645,688152.SH,麒麟信安,软件服务
4646,688153.SH,唯捷创芯,半导体
4647,688155.SH,先惠技术,专用机械
4648,688156.SH,路德环境,环境保护
4649,688157.SH,松井股份,染料涂料
4650,688158.SH,优刻得-W,软件服务
4651,688159.SH,有方科技,通信设备
4652,688160.SH,步科股份,电器仪表
4653,688161.SH,威高骨科,医疗保健
4654,688162.SH,巨一科技,专用机械
4655,688163.SH,赛伦生物,生物制药
4656,688165.SH,埃夫特-U,专用机械
4657,688166.SH,博瑞医药,化学制药
4658,688167.SH,炬光科技,元器件
4659,688168.SH,安博通,软件服务
4660,688169.SH,石头科技,家用电器
4661,688170.SH,德龙激光,专用机械
4662,688171.SH,纬德信息,软件服务
4663,688172.SH,燕东微,半导体
4664,688173.SH,希荻微,半导体
4665,688175.SH,高凌信息,通信设备
4666,688176.SH,亚虹医药-U,化学制药
4667,688177.SH,百奥泰,生物制药
4668,688178.SH,万德斯,环境保护
4669,688179.SH,阿拉丁,化学制药
4670,688180.SH,君实生物-U,生物制药
4671,688181.SH,八亿时空,元器件
4672,688182.SH,灿勤科技,通信设备
4673,688183.SH,生益电子,元器件
4674,688184.SH,帕瓦股份,电气设备
4675,688185.SH,康希诺,生物制药
4676,688186.SH,广大特材,特种钢
4677,688187.SH,时代电气,运输设备
4678,688188.SH,柏楚电子,专用机械
4679,688189.SH,南新制药,化学制药
4680,688190.SH,云路股份,矿物制品
4681,688191.SH,智洋创新,软件服务
4682,688192.SH,迪哲医药-U,生物制药
4683,688193.SH,仁度生物,医疗保健
4684,688195.SH,腾景科技,元器件
4685,688196.SH,卓越新能,环境保护
4686,688197.SH,首药控股-U,化学制药
4687,688198.SH,佰仁医疗,医疗保健
4688,688199.SH,久日新材,化工原料
4689,688200.SH,华峰测控,半导体
4690,688201.SH,信安世纪,软件服务
4691,688202.SH,美迪西,医疗保健
4692,688203.SH,海正生材,塑料
4693,688205.SH,德科立,通信设备
4694,688206.SH,概伦电子,半导体
4695,688207.SH,格灵深瞳,软件服务
4696,688208.SH,道通科技,IT设备
4697,688209.SH,英集芯,半导体
4698,688210.SH,统联精密,元器件
4699,688211.SH,中科微至,专用机械
4700,688212.SH,澳华内镜,医疗保健
4701,688213.SH,思特威-W,半导体
4702,688215.SH,瑞晟智能,专用机械
4703,688216.SH,气派科技,半导体
4704,688217.SH,睿昂基因,医疗保健
4705,688218.SH,江苏北人,专用机械
4706,688219.SH,会通股份,塑料
4707,688220.SH,翱捷科技-U,半导体
4708,688221.SH,前沿生物-U,生物制药
4709,688222.SH,成都先导,化学制药
4710,688223.SH,晶科能源,电气设备
4711,688225.SH,亚信安全,软件服务
4712,688226.SH,威腾电气,电气设备
4713,688227.SH,品高股份,软件服务
4714,688228.SH,开普云,软件服务
4715,688229.SH,博睿数据,软件服务
4716,688230.SH,芯导科技,半导体
4717,688231.SH,隆达股份,航空
4718,688232.SH,新点软件,软件服务
4719,688233.SH,神工股份,半导体
4720,688234.SH,天岳先进,半导体
4721,688235.SH,百济神州-U,生物制药
4722,688236.SH,春立医疗,医疗保健
4723,688237.SH,超卓航科,航空
4724,688238.SH,和元生物,医疗保健
4725,688239.SH,航宇科技,航空
4726,688244.SH,永信至诚,软件服务
4727,688246.SH,嘉和美康,软件服务
4728,688247.SH,宣泰医药,化学制药
