date,asset,weight
20230906,688502.XSHG,0.000445381
20230906,688503.XSHG,0.001066773
20230906,688505.XSHG,3.50E-06
20230906,688506.XSHG,0.000322224
20230906,688507.XSHG,0.000771867
20230906,688508.XSHG,0.000369546
20230906,688509.XSHG,0.000159592
20230906,688510.XSHG,0.000231416
20230906,688511.XSHG,0.000506186
20230906,688512.XSHG,0.000522507
20230906,688513.XSHG,0.000116109
20230906,688515.XSHG,0
20230906,688516.XSHG,7.85E-05
20230906,688517.XSHG,0.000956396
20230906,688518.XSHG,0.000155195
20230906,688519.XSHG,5.16E-05
20230906,688520.XSHG,0
20230906,688521.XSHG,0.000304742
20230906,688522.XSHG,0.000236733
20230906,688523.XSHG,0
20230906,688525.XSHG,0
20230906,688526.XSHG,0.000277939
20230906,688528.XSHG,0.000467252
20230906,688529.XSHG,3.35E-05
20230906,688531.XSHG,0
20230906,688533.XSHG,9.39E-05
20230906,688535.XSHG,0.000323126
20230906,688536.XSHG,0
20230906,688538.XSHG,6.60E-05
20230906,688539.XSHG,0.00032707
20230906,688543.XSHG,0.000174837
20230906,688548.XSHG,0
20230906,688550.XSHG,0
20230906,688551.XSHG,0
20230906,688552.XSHG,0
20230906,688553.XSHG,1.54E-05
20230906,688556.XSHG,0.000327941
20230906,688557.XSHG,0
20230906,688558.XSHG,0.000193649
20230906,688559.XSHG,0.00055937
20230906,688560.XSHG,0.000432752
20230906,688561.XSHG,0.00050171
20230906,688562.XSHG,0
20230906,688563.XSHG,9.65E-05
20230906,688565.XSHG,0.000168943
20230906,688566.XSHG,0.000309038
20230906,688567.XSHG,0.000439617
20230906,688568.XSHG,0.000811023
20230906,688569.XSHG,3.53E-05
20230906,688570.XSHG,0.000370443
20230906,688571.XSHG,0.000834868
20230906,688573.XSHG,0
20230906,688575.XSHG,0.000225357
20230906,688576.XSHG,0
20230906,688577.XSHG,0.000342465
20230906,688578.XSHG,0
20230906,688579.XSHG,0
20230906,688580.XSHG,0.000169251
20230906,688581.XSHG,0.000320209
20230906,688582.XSHG,0.000252403
20230906,688585.XSHG,0.000221624
20230906,688586.XSHG,0.000256359
20230906,688588.XSHG,4.30E-05
20230906,688589.XSHG,0.000450678
20230906,688590.XSHG,0.000274275
20230906,688591.XSHG,0
20230906,688592.XSHG,0
20230906,688593.XSHG,0
20230906,688595.XSHG,0
20230906,688596.XSHG,0
20230906,688597.XSHG,0
20230906,688598.XSHG,0
20230906,688599.XSHG,0
20230906,688600.XSHG,0.000100037
20230906,688601.XSHG,0.000832867
20230906,688602.XSHG,0
20230906,688603.XSHG,0
20230906,688606.XSHG,0.000250865
20230906,688607.XSHG,0.000359965
20230906,688608.XSHG,0.000376559
20230906,688609.XSHG,0.000183406
20230906,688610.XSHG,0.000301428
20230906,688611.XSHG,0
20230906,688612.XSHG,0
20230906,688613.XSHG,0
20230906,688616.XSHG,2.84E-05
20230906,688617.XSHG,0.000229533
20230906,688618.XSHG,0.000597591
20230906,688619.XSHG,0.000282906
20230906,688620.XSHG,0.001081729
20230906,688621.XSHG,4.36E-05
20230906,688622.XSHG,0.000627268
20230906,688623.XSHG,0.000666478
20230906,688625.XSHG,0
20230906,688626.XSHG,0.000391464
20230906,688627.XSHG,0
20230906,688628.XSHG,0
20230906,688629.XSHG,0
20230906,688630.XSHG,0.000471662
20230906,688631.XSHG,0
20230906,688633.XSHG,0.000747541
20230906,688636.XSHG,0.000164467
20230906,688638.XSHG,0.000152404
20230906,688639.XSHG,0.000261152
20230906,688646.XSHG,0
20230906,688651.XSHG,0
20230906,688655.XSHG,0.000661758
20230906,688656.XSHG,0
20230906,688658.XSHG,0.000533244
20230906,688659.XSHG,0
20230906,688660.XSHG,0.001076028
20230906,688661.XSHG,0
20230906,688662.XSHG,0.000207365
20230906,688663.XSHG,0.000627645
20230906,688665.XSHG,0.000223694
20230906,688667.XSHG,0.000312945
20230906,688668.XSHG,0
20230906,688669.XSHG,0.000260458
20230906,688670.XSHG,0
20230906,688671.XSHG,0
20230906,688676.XSHG,0
20230906,688677.XSHG,0
20230906,688678.XSHG,0.000687376
20230906,688679.XSHG,0
20230906,688680.XSHG,0
20230906,688681.XSHG,5.88E-06
20230906,688682.XSHG,0.000299067
20230906,688683.XSHG,0.000623591
20230906,688685.XSHG,0.000767783
20230906,688686.XSHG,0.000438308
20230906,688687.XSHG,0.000840262
20230906,688689.XSHG,0
20230906,688690.XSHG,0
20230906,688693.XSHG,0
20230906,688696.XSHG,0
20230906,688697.XSHG,0.000196279
20230906,688698.XSHG,0.000218255
20230906,688699.XSHG,0.000982303
20230906,688700.XSHG,0
20230906,688701.XSHG,0
20230906,688707.XSHG,0
20230906,688711.XSHG,0.000246502
20230906,688718.XSHG,0
20230906,688722.XSHG,0
20230906,688728.XSHG,0
20230906,688733.XSHG,0.000491648
20230906,688737.XSHG,0
20230906,688739.XSHG,0
20230906,688766.XSHG,0.000720005
20230906,688767.XSHG,0.000322109
20230906,688768.XSHG,0
20230906,688772.XSHG,0.000914311
20230906,688776.XSHG,0
20230906,688777.XSHG,0
20230906,688778.XSHG,0.000422001
20230906,688779.XSHG,0.000177027
20230906,688786.XSHG,0
20230906,688787.XSHG,0.000137464
20230906,688788.XSHG,0.00035455
20230906,688789.XSHG,0
20230906,688793.XSHG,0
20230906,688798.XSHG,0.000431699
20230906,688799.XSHG,0.000210009
20230906,688800.XSHG,0.000169858
20230906,688819.XSHG,0
20230906,688981.XSHG,0.000107284
20230906,689009.XSHG,0
20230907,000001.XSHE,0
20230907,000002.XSHE,0.00040863
20230907,000004.XSHE,0.000449068
20230907,000005.XSHE,5.15E-05
20230907,000006.XSHE,0.00056472
20230907,000007.XSHE,5.53E-05
20230907,000008.XSHE,0
20230907,000009.XSHE,0.00015831
20230907,000010.XSHE,0
20230907,000011.XSHE,0
20230907,000012.XSHE,0.000233937
20230907,000014.XSHE,0
20230907,000016.XSHE,0.000583889
20230907,000017.XSHE,3.93E-05
20230907,000019.XSHE,8.86E-05
20230907,000020.XSHE,0
20230907,000021.XSHE,0.000181216
20230907,000023.XSHE,0
20230907,000025.XSHE,0.000242089
20230907,000026.XSHE,0.000240275
20230907,000027.XSHE,0
20230907,000028.XSHE,0
20230907,000029.XSHE,0
20230907,000030.XSHE,0.00012
20230907,000031.XSHE,0.000678246
20230907,000032.XSHE,0
20230907,000034.XSHE,0
20230907,000035.XSHE,0
20230907,000036.XSHE,0
20230907,000037.XSHE,0.000445307
20230907,000039.XSHE,0
20230907,000040.XSHE,0.000195627
20230907,000042.XSHE,0.000148359
20230907,000045.XSHE,0
20230907,000046.XSHE,0.00027056
20230907,000048.XSHE,0.000268477
20230907,000049.XSHE,0
20230907,000050.XSHE,0.000585933
20230907,000055.XSHE,0
20230907,000056.XSHE,0.000623871
20230907,000058.XSHE,0.000142012
20230907,000059.XSHE,0
20230907,000060.XSHE,0
20230907,000061.XSHE,0.000381994
20230907,000062.XSHE,0
20230907,000063.XSHE,0
20230907,000065.XSHE,0.000365048
20230907,000066.XSHE,0.000272826
20230907,000068.XSHE,0
20230907,000069.XSHE,0.000362083
20230907,000070.XSHE,7.99E-05
20230907,000078.XSHE,0
20230907,000088.XSHE,3.16E-06
20230907,000089.XSHE,0.000490219
20230907,000090.XSHE,0
20230907,000096.XSHE,0
20230907,000099.XSHE,0
20230907,000100.XSHE,0
20230907,000151.XSHE,6.96E-05
20230907,000153.XSHE,0
20230907,000155.XSHE,0.000313276
20230907,000156.XSHE,4.62E-05
20230907,000157.XSHE,0
20230907,000158.XSHE,0
20230907,000159.XSHE,8.51E-05
20230907,000166.XSHE,0
20230907,000301.XSHE,0.000624165
20230907,000333.XSHE,0.000311753
20230907,000338.XSHE,0
20230907,000400.XSHE,0
20230907,000401.XSHE,0
20230907,000402.XSHE,0.000345359
20230907,000403.XSHE,0
20230907,000404.XSHE,0.000188704
20230907,000407.XSHE,4.56E-05
20230907,000408.XSHE,0
20230907,000409.XSHE,0
20230907,000410.XSHE,0.000129194
20230907,000411.XSHE,0
20230907,000413.XSHE,8.68E-05
20230907,000415.XSHE,0
20230907,000416.XSHE,0
20230907,000417.XSHE,0
20230907,000419.XSHE,0.000488306
20230907,000420.XSHE,0
20230907,000421.XSHE,0.000321769
20230907,000422.XSHE,0
20230907,000423.XSHE,6.74E-05
20230907,000425.XSHE,1.76E-05
20230907,000426.XSHE,0
20230907,000428.XSHE,0
20230907,000429.XSHE,0
20230907,000430.XSHE,0.00068287
20230907,000488.XSHE,0
20230907,000498.XSHE,0
20230907,000501.XSHE,0.000472117
20230907,000503.XSHE,0
20230907,000504.XSHE,0.000605917
20230907,000505.XSHE,0.000319826
20230907,000506.XSHE,0
20230907,000507.XSHE,0.000322085
20230907,000509.XSHE,7.73E-05
20230907,000510.XSHE,0.000487418
20230907,000513.XSHE,0
20230907,000514.XSHE,0.001122334
20230907,000516.XSHE,0.000451652
20230907,000517.XSHE,6.15E-05
20230907,000518.XSHE,6.98E-06
20230907,000519.XSHE,0
20230907,000520.XSHE,0
20230907,000521.XSHE,0.000568239
20230907,000523.XSHE,0
20230907,000524.XSHE,0.000720365
20230907,000525.XSHE,0
20230907,000526.XSHE,0.000320249
20230907,000528.XSHE,0
20230907,000529.XSHE,0
20230907,000530.XSHE,0.000200636
20230907,000531.XSHE,0.000218326
20230907,000532.XSHE,0.000282766
20230907,000533.XSHE,0.000541283
20230907,000534.XSHE,0
20230907,000536.XSHE,0
20230907,000537.XSHE,0
20230907,000538.XSHE,0.000379452
20230907,000539.XSHE,0
20230907,000541.XSHE,0
20230907,000543.XSHE,0
20230907,000544.XSHE,0
20230907,000545.XSHE,8.73E-05
20230907,000546.XSHE,8.15E-05
20230907,000547.XSHE,0.000468241
20230907,000548.XSHE,0
20230907,000550.XSHE,0.000119913
20230907,000551.XSHE,0
20230907,000552.XSHE,2.88E-05
20230907,000553.XSHE,0.000188501
20230907,000554.XSHE,0
20230907,000555.XSHE,0.000115516
20230907,000557.XSHE,0
20230907,000558.XSHE,0.000235891
20230907,000559.XSHE,0.000766083
20230907,000560.XSHE,0.000168538
20230907,000561.XSHE,0.000431023
20230907,000563.XSHE,0.000464597
20230907,000564.XSHE,0
20230907,000565.XSHE,0.000505323
20230907,000566.XSHE,0
20230907,000567.XSHE,0.000382554
20230907,000568.XSHE,7.15E-05
20230907,000570.XSHE,0.000231843
20230907,000571.XSHE,0
20230907,000572.XSHE,0.000324207
20230907,000573.XSHE,0
20230907,000576.XSHE,0
20230907,000581.XSHE,0.000619626
20230907,000582.XSHE,0
20230907,000584.XSHE,0.000178729
20230907,000586.XSHE,0
20230907,000589.XSHE,0
20230907,000590.XSHE,0.000107407
20230907,000591.XSHE,0.000122225
20230907,000592.XSHE,0
20230907,000593.XSHE,0
20230907,000595.XSHE,0
20230907,000596.XSHE,4.95E-05
20230907,000597.XSHE,0.000390062
20230907,000598.XSHE,0
20230907,000599.XSHE,0
20230907,000600.XSHE,0.000751545
20230907,000601.XSHE,0
20230907,000603.XSHE,0
20230907,000605.XSHE,0.000277028
20230907,000607.XSHE,2.74E-05
20230907,000608.XSHE,0
20230907,000609.XSHE,0
20230907,000610.XSHE,0.000511546
20230907,000612.XSHE,0
20230907,000615.XSHE,0
20230907,000617.XSHE,4.68E-05
20230907,000619.XSHE,1.87E-05
20230907,000620.XSHE,0.000485182
20230907,000622.XSHE,0.000213949
20230907,000623.XSHE,0
20230907,000625.XSHE,0.00032714
20230907,000626.XSHE,0.000442046
20230907,000627.XSHE,0.000193543
20230907,000628.XSHE,0.000646455
20230907,000629.XSHE,0.000389111
20230907,000630.XSHE,0
20230907,000631.XSHE,0
20230907,000632.XSHE,0
20230907,000633.XSHE,0.00019326
20230907,000635.XSHE,0.000734059
20230907,000636.XSHE,0.000129122
20230907,000637.XSHE,0.000710181
20230907,000638.XSHE,0.000497793
20230907,000639.XSHE,0.000661768
20230907,000650.XSHE,0
20230907,000651.XSHE,0.000500846
20230907,000652.XSHE,0.000571453
20230907,000655.XSHE,0.000127113
20230907,000656.XSHE,0
20230907,000657.XSHE,0
20230907,000659.XSHE,0
20230907,000661.XSHE,0
20230907,000663.XSHE,0.000246077
20230907,000665.XSHE,0.000177411
20230907,000666.XSHE,0
20230907,000668.XSHE,0
20230907,000669.XSHE,0.000305548
20230907,000670.XSHE,0
20230907,000672.XSHE,0
20230907,000676.XSHE,0.00093759
20230907,000677.XSHE,0
20230907,000678.XSHE,0
20230907,000679.XSHE,0
20230907,000680.XSHE,0
20230907,000681.XSHE,0
20230907,000682.XSHE,0.000686437
20230907,000683.XSHE,0.000204286
20230907,000685.XSHE,0
20230907,000686.XSHE,0.000436785
20230907,000688.XSHE,0
20230907,000690.XSHE,0
20230907,000691.XSHE,0
20230907,000692.XSHE,0
20230907,000695.XSHE,0
20230907,000697.XSHE,0.000938769
20230907,000698.XSHE,0.000565893
20230907,000700.XSHE,0
20230907,000701.XSHE,0
20230907,000702.XSHE,0
20230907,000703.XSHE,0
20230907,000705.XSHE,0
20230907,000707.XSHE,5.61E-05
20230907,000708.XSHE,0.000277203
20230907,000709.XSHE,0
20230907,000710.XSHE,0.000807271
20230907,000711.XSHE,0.00021576
20230907,000712.XSHE,0.000501604
20230907,000713.XSHE,0
20230907,000715.XSHE,0.000365223
20230907,000716.XSHE,0
20230907,000717.XSHE,0.000199368
20230907,000718.XSHE,0.000102162
20230907,000719.XSHE,0
20230907,000720.XSHE,0
20230907,000721.XSHE,0.000814499
20230907,000722.XSHE,0.000683355
20230907,000723.XSHE,0
20230907,000725.XSHE,0
20230907,000726.XSHE,0
20230907,000727.XSHE,0
20230907,000728.XSHE,0
20230907,000729.XSHE,0.000239274
20230907,000731.XSHE,0.000633998
20230907,000733.XSHE,0.00011977
20230907,000735.XSHE,0
20230907,000736.XSHE,0.00059666
20230907,000737.XSHE,0
20230907,000738.XSHE,0.000215764
20230907,000739.XSHE,0.000213242
20230907,000750.XSHE,0
20230907,000751.XSHE,2.84E-05
20230907,000752.XSHE,0
20230907,000753.XSHE,0
20230907,000755.XSHE,0
20230907,000756.XSHE,0.00022231
20230907,000757.XSHE,0.000333122
20230907,000758.XSHE,0
20230907,000759.XSHE,0
20230907,000761.XSHE,0
20230907,000762.XSHE,0.001402299
20230907,000766.XSHE,0.000134844
20230907,000767.XSHE,0
20230907,000768.XSHE,0.000406452
20230907,000776.XSHE,0.000286758
20230907,000777.XSHE,0.001080463
20230907,000778.XSHE,0
20230907,000779.XSHE,1.17E-06
20230907,000782.XSHE,0
20230907,000783.XSHE,0
20230907,000785.XSHE,0
20230907,000786.XSHE,0
20230907,000788.XSHE,1.28E-06
20230907,000789.XSHE,4.57E-05
20230907,000790.XSHE,0.000955468
20230907,000791.XSHE,0
20230907,000792.XSHE,0.000126376
20230907,000793.XSHE,0.00047272
20230907,000795.XSHE,0.00082044
20230907,000796.XSHE,0
20230907,000797.XSHE,0
20230907,000798.XSHE,0
20230907,000799.XSHE,0
20230907,000800.XSHE,0
20230907,000801.XSHE,0.000929976
20230907,000802.XSHE,0
20230907,000803.XSHE,0
20230907,000807.XSHE,0
20230907,000809.XSHE,0
20230907,000810.XSHE,0.000127753
20230907,000811.XSHE,0
20230907,000812.XSHE,0.000136411
20230907,000813.XSHE,3.33E-05
20230907,000815.XSHE,0.000521342
20230907,000816.XSHE,0
20230907,000818.XSHE,0
20230907,000819.XSHE,0.000250832
20230907,000820.XSHE,0.000479604
20230907,000821.XSHE,0.000717097
20230907,000822.XSHE,0.000481542
20230907,000823.XSHE,0
20230907,000825.XSHE,0.000134375
20230907,000826.XSHE,0
20230907,000828.XSHE,0.000455664
20230907,000829.XSHE,5.25E-06
20230907,000830.XSHE,0.000387796
20230907,000831.XSHE,0.000477096
20230907,000833.XSHE,0
20230907,000836.XSHE,0
20230907,000837.XSHE,8.76E-05
20230907,000838.XSHE,0.000336593
20230907,000839.XSHE,0
20230907,000848.XSHE,0.0002896
20230907,000850.XSHE,0.000790016
20230907,000851.XSHE,0.000663189
20230907,000852.XSHE,0
20230907,000856.XSHE,0
20230907,000858.XSHE,0
20230907,000859.XSHE,0
20230907,000860.XSHE,0.000787977
20230907,000861.XSHE,0
20230907,000862.XSHE,9.55E-05
20230907,000863.XSHE,0.000214483
20230907,000868.XSHE,0.000253449
20230907,000869.XSHE,0.000227685
20230907,000875.XSHE,0.00030421
20230907,000876.XSHE,0.000133935
20230907,000877.XSHE,0.000276601
20230907,000878.XSHE,0.00044856
20230907,000880.XSHE,0
20230907,000881.XSHE,0.000252404
20230907,000882.XSHE,0
20230907,000883.XSHE,0
20230907,000885.XSHE,0
20230907,000886.XSHE,0
20230907,000887.XSHE,7.54E-05
20230907,000888.XSHE,0
20230907,000889.XSHE,0.000775126
20230907,000890.XSHE,0.00012666
20230907,000892.XSHE,0
20230907,000893.XSHE,0.00011658
20230907,000895.XSHE,0
20230907,000897.XSHE,0
20230907,000898.XSHE,0.000450547
20230907,000899.XSHE,4.03E-05
20230907,000900.XSHE,0
20230907,000901.XSHE,0
20230907,000902.XSHE,0
20230907,000903.XSHE,0.000297405
20230907,000905.XSHE,0
20230907,000906.XSHE,0
20230907,000908.XSHE,0.000517347
20230907,000909.XSHE,0
20230907,000910.XSHE,0
20230907,000911.XSHE,0.000579295
20230907,000912.XSHE,0
20230907,000913.XSHE,0
20230907,000915.XSHE,0.000354094
20230907,000917.XSHE,0
20230907,000919.XSHE,0.000615085
20230907,000920.XSHE,0
20230907,000921.XSHE,0
20230907,000922.XSHE,0.000260153
20230907,000923.XSHE,0
20230907,000925.XSHE,5.27E-07
20230907,000926.XSHE,0
20230907,000927.XSHE,0
20230907,000928.XSHE,0
20230907,000929.XSHE,9.97E-05
20230907,000930.XSHE,0.000630209
20230907,000931.XSHE,0
20230907,000932.XSHE,0
20230907,000933.XSHE,0
20230907,000935.XSHE,0
20230907,000936.XSHE,0.000273585
20230907,000937.XSHE,0
20230907,000938.XSHE,0
20230907,000948.XSHE,0.000259364
20230907,000949.XSHE,0.000270508
20230907,000950.XSHE,0
20230907,000951.XSHE,0.000244867
20230907,000952.XSHE,0
20230907,000953.XSHE,0.000207219
20230907,000955.XSHE,6.59E-05
20230907,000957.XSHE,0
20230907,000958.XSHE,0
20230907,000959.XSHE,0
20230907,000960.XSHE,0
20230907,000961.XSHE,0.000101132
20230907,000962.XSHE,0.000523092
20230907,000963.XSHE,0
20230907,000965.XSHE,0.000383772
20230907,000966.XSHE,0
20230907,000967.XSHE,4.34E-05
20230907,000968.XSHE,0.000345929
20230907,000969.XSHE,0.000208151
20230907,000970.XSHE,0.000706744
20230907,000971.XSHE,0.000256107
20230907,000972.XSHE,0
20230907,000973.XSHE,0
20230907,000975.XSHE,0
20230907,000976.XSHE,0.000452959
20230907,000977.XSHE,0.000501826
20230907,000978.XSHE,0
20230907,000980.XSHE,1.05E-05
20230907,000981.XSHE,0
20230907,000982.XSHE,6.57E-05
20230907,000983.XSHE,0.000354797
20230907,000985.XSHE,0.000507105
20230907,000987.XSHE,0
20230907,000988.XSHE,0
20230907,000989.XSHE,5.85E-05
20230907,000990.XSHE,0
20230907,000993.XSHE,0
20230907,000995.XSHE,0
20230907,000996.XSHE,0
20230907,000997.XSHE,0.000237904
20230907,000998.XSHE,0
20230907,000999.XSHE,1.52E-05
20230907,001201.XSHE,0.000648655
20230907,001202.XSHE,4.03E-05
20230907,001203.XSHE,0
20230907,001205.XSHE,0.000290302
20230907,001206.XSHE,0
20230907,001207.XSHE,0.000524341
20230907,001208.XSHE,0
20230907,001209.XSHE,0
20230907,001210.XSHE,0.000599884
20230907,001211.XSHE,0.000858732
20230907,001212.XSHE,1.65E-05
20230907,001213.XSHE,0.000173268
20230907,001215.XSHE,0
20230907,001216.XSHE,0
20230907,001217.XSHE,0
20230907,001218.XSHE,0.000881893
20230907,001219.XSHE,8.41E-05
20230907,001222.XSHE,0.000288451
20230907,001223.XSHE,0
20230907,001225.XSHE,4.04E-05
20230907,001226.XSHE,3.93E-05
20230907,001227.XSHE,0
20230907,001228.XSHE,0
20230907,001229.XSHE,0.000314073
20230907,001230.XSHE,0
20230907,001231.XSHE,0.000474196
20230907,001234.XSHE,0
20230907,001236.XSHE,0.000599448
20230907,001238.XSHE,4.77E-05
20230907,001255.XSHE,0
20230907,001256.XSHE,0.000731876
20230907,001258.XSHE,3.06E-05
20230907,001259.XSHE,0.000221831
20230907,001260.XSHE,0
20230907,001266.XSHE,0.000871184
20230907,001267.XSHE,0
20230907,001268.XSHE,0
20230907,001269.XSHE,0
20230907,001270.XSHE,0
20230907,001278.XSHE,0
20230907,001282.XSHE,0
20230907,001283.XSHE,0
20230907,001286.XSHE,0
20230907,001287.XSHE,0
20230907,001288.XSHE,0.000568307
20230907,001289.XSHE,0.000812329
20230907,001296.XSHE,0.000666368
20230907,001298.XSHE,2.88E-05
20230907,001299.XSHE,0.000231715
20230907,001300.XSHE,0
20230907,001301.XSHE,0.000544338
20230907,001308.XSHE,0.000680414
20230907,001309.XSHE,0.000758757
20230907,001311.XSHE,0
20230907,001313.XSHE,0.000763435
20230907,001314.XSHE,0
20230907,001316.XSHE,0.00035901
20230907,001317.XSHE,0.000379968
20230907,001318.XSHE,0.000930034
20230907,001319.XSHE,0.000516431
20230907,001322.XSHE,0
20230907,001323.XSHE,0
20230907,001324.XSHE,0
20230907,001328.XSHE,0.000516286
20230907,001330.XSHE,7.82E-05
20230907,001331.XSHE,0
20230907,001332.XSHE,0
20230907,001333.XSHE,0
20230907,001336.XSHE,0.00057076
20230907,001337.XSHE,0.000259194
20230907,001338.XSHE,0.0011866
20230907,001339.XSHE,0.00083176
20230907,001360.XSHE,0
20230907,001366.XSHE,9.53E-05
20230907,001367.XSHE,0.000593197
20230907,001368.XSHE,0
20230907,001373.XSHE,0
20230907,001380.XSHE,0
20230907,001696.XSHE,0
20230907,001872.XSHE,0
20230907,001896.XSHE,0.001040887
20230907,001914.XSHE,0
20230907,001965.XSHE,0
20230907,001979.XSHE,0
20230907,002001.XSHE,0
20230907,002002.XSHE,0
20230907,002003.XSHE,0.00038407
20230907,002004.XSHE,0
20230907,002005.XSHE,0
20230907,002006.XSHE,0
20230907,002007.XSHE,0
20230907,002008.XSHE,0
20230907,002009.XSHE,0
20230907,002010.XSHE,0
20230907,002011.XSHE,0
20230907,002012.XSHE,0.000303919
20230907,002014.XSHE,0
20230907,002015.XSHE,0
20230907,002016.XSHE,0
20230907,002017.XSHE,0
20230907,002019.XSHE,0.000536262
20230907,002020.XSHE,0.000367939
20230907,002021.XSHE,9.51E-05
20230907,002022.XSHE,0.000781513
20230907,002023.XSHE,0
20230907,002024.XSHE,0
20230907,002025.XSHE,0.000313919
20230907,002026.XSHE,0.000342099
20230907,002027.XSHE,0
20230907,002028.XSHE,3.95E-05
20230907,002029.XSHE,0
20230907,002030.XSHE,2.81E-05
20230907,002031.XSHE,0
20230907,002032.XSHE,0
20230907,002033.XSHE,0.000271984
20230907,002034.XSHE,3.27E-05
20230907,002035.XSHE,0
20230907,002036.XSHE,0
20230907,002037.XSHE,0
20230907,002038.XSHE,0
20230907,002039.XSHE,0
20230907,002040.XSHE,0
20230907,002041.XSHE,0.000232111
20230907,002042.XSHE,0
20230907,002043.XSHE,0
20230907,002044.XSHE,0.000964679
20230907,002045.XSHE,0
20230907,002046.XSHE,0.000664335
20230907,002047.XSHE,0.000430016
20230907,002048.XSHE,0
20230907,002049.XSHE,0.000319036
20230907,002050.XSHE,0.000520591
20230907,002051.XSHE,0.000174814
20230907,002052.XSHE,0
20230907,002053.XSHE,0.000242762
20230907,002054.XSHE,0
20230907,002055.XSHE,0.000766394
20230907,002056.XSHE,0.000221635
20230907,002057.XSHE,0.000284386
20230907,002058.XSHE,0
20230907,002059.XSHE,0.000745249
20230907,002060.XSHE,0.000195182
20230907,002061.XSHE,0
20230907,002062.XSHE,0.00026778
20230907,002063.XSHE,0.000704166
20230907,002064.XSHE,0
20230907,002065.XSHE,0.000380807
20230907,002066.XSHE,0
20230907,002067.XSHE,0
20230907,002068.XSHE,0
20230907,002069.XSHE,0.000700232
20230907,002072.XSHE,0
20230907,002073.XSHE,0.000320563
20230907,002074.XSHE,0
20230907,002075.XSHE,0
20230907,002076.XSHE,0
20230907,002077.XSHE,0
20230907,002078.XSHE,0
20230907,002079.XSHE,0.00088809
20230907,002080.XSHE,0
20230907,002081.XSHE,0.000526883
20230907,002082.XSHE,0.000119648
20230907,002083.XSHE,1.76E-05
20230907,002084.XSHE,0.000547162
20230907,002085.XSHE,0.000242777
20230907,002086.XSHE,3.74E-05
20230907,002087.XSHE,0
20230907,002088.XSHE,0.000514253
20230907,002089.XSHE,0.0002377
20230907,002090.XSHE,0
20230907,002091.XSHE,0
20230907,002092.XSHE,0
20230907,002093.XSHE,0.000527964
20230907,002094.XSHE,0
20230907,002095.XSHE,0
20230907,002096.XSHE,0
20230907,002097.XSHE,0.001011079
20230907,002098.XSHE,0
20230907,002099.XSHE,0
20230907,002100.XSHE,8.43E-05
20230907,002101.XSHE,0.000381985
20230907,002102.XSHE,6.41E-05
20230907,002103.XSHE,0.000172436
20230907,002104.XSHE,0.000272102
20230907,002105.XSHE,0.00038973
20230907,002106.XSHE,0
20230907,002107.XSHE,0
20230907,002108.XSHE,0.00010771
20230907,002109.XSHE,0
20230907,002110.XSHE,0
20230907,002111.XSHE,0.00138774
20230907,002112.XSHE,0.000207477
20230907,002114.XSHE,7.42E-05
20230907,002115.XSHE,0
20230907,002116.XSHE,0
20230907,002117.XSHE,0
20230907,002119.XSHE,0
20230907,002120.XSHE,0.000467451
20230907,002121.XSHE,0
20230907,002122.XSHE,0.000183971
20230907,002123.XSHE,0.000761097
20230907,002124.XSHE,0.000539662
20230907,002125.XSHE,0
20230907,002126.XSHE,0
20230907,002127.XSHE,1.62E-05
20230907,002128.XSHE,0
20230907,002129.XSHE,0
20230907,002130.XSHE,0
20230907,002131.XSHE,0
20230907,002132.XSHE,0
20230907,002133.XSHE,0.000231753
20230907,002134.XSHE,0.000218288
20230907,002135.XSHE,0.001066592
20230907,002136.XSHE,7.59E-07
20230907,002137.XSHE,0.000706498
20230907,002138.XSHE,0
20230907,002139.XSHE,0.000105835
20230907,002140.XSHE,0
20230907,002141.XSHE,0.000215755
20230907,002142.XSHE,0
20230907,002144.XSHE,0.000260143
20230907,002145.XSHE,0.000444054
20230907,002146.XSHE,0
20230907,002148.XSHE,0.000820664
20230907,002149.XSHE,3.89E-05
20230907,002150.XSHE,0.00011121
20230907,002151.XSHE,0
20230907,002152.XSHE,0
20230907,002153.XSHE,0.000150422
20230907,002154.XSHE,0
20230907,002155.XSHE,0
20230907,002156.XSHE,0.000395139
20230907,002157.XSHE,0.000160643
20230907,002158.XSHE,9.90E-05
20230907,002159.XSHE,0
20230907,002160.XSHE,0
20230907,002161.XSHE,0.000542428
20230907,002162.XSHE,0
20230907,002163.XSHE,0.000163999
20230907,002164.XSHE,0
20230907,002165.XSHE,0
20230907,002166.XSHE,0.000222862
20230907,002167.XSHE,0
20230907,002168.XSHE,0
20230907,002169.XSHE,0.000297921
20230907,002170.XSHE,1.29E-05
20230907,002171.XSHE,0.000262563
20230907,002172.XSHE,0
20230907,002173.XSHE,0
20230907,002174.XSHE,0
20230907,002175.XSHE,0
20230907,002176.XSHE,0
20230907,002177.XSHE,0.000433827
20230907,002178.XSHE,0.000798726
20230907,002179.XSHE,0
20230907,002180.XSHE,0.000289354
20230907,002181.XSHE,0
20230907,002182.XSHE,0.000622564
20230907,002183.XSHE,0.00016296
20230907,002184.XSHE,0.000186713
20230907,002185.XSHE,3.89E-05
20230907,002186.XSHE,0
20230907,002187.XSHE,0.000251128
20230907,002188.XSHE,0
20230907,002189.XSHE,0.001025458
20230907,002190.XSHE,0.000528215
